Date,Open,High,Low,Close,Volume
2024-09-06 04:00:00,56588.01,56747.91,56585.29,56594.66,418.54986
2024-09-06 05:00:00,56594.67,56665.26,56295.49,56491.01,859.71721
2024-09-06 06:00:00,56491.01,56518.0,56278.57,56430.01,555.46099
2024-09-06 07:00:00,56430.01,56439.0,55280.0,55804.29,4110.12466
2024-09-06 08:00:00,55804.28,55938.42,55639.0,55783.01,1256.44684
2024-09-06 09:00:00,55783.01,55925.46,55676.72,55889.86,1042.624
2024-09-06 10:00:00,55889.86,56262.11,55889.85,56178.01,890.38249
2024-09-06 11:00:00,56178.01,56252.0,55826.26,55999.09,926.80769
2024-09-06 12:00:00,55999.09,56944.59,55653.42,56873.99,5000.00747
2024-09-06 13:00:00,56873.99,57008.0,55849.8,55896.01,3481.49831
2024-09-06 14:00:00,55896.01,55936.0,54424.24,54733.24,7268.22081
2024-09-06 15:00:00,54734.0,55000.0,53808.0,54045.01,5387.23718
2024-09-06 16:00:00,54045.0,54256.0,53632.83,54074.0,3316.19995
2024-09-06 17:00:00,54074.0,54435.0,53705.78,53935.0,2443.31424
2024-09-06 18:00:00,53935.01,53995.0,53350.0,53352.67,2451.71241
2024-09-06 19:00:00,53352.67,53997.0,53267.54,53534.28,3103.27696
2024-09-06 20:00:00,53534.27,53800.0,52650.0,52887.99,4613.33459
2024-09-06 21:00:00,52888.0,53766.58,52550.0,53766.57,2677.79026
2024-09-06 22:00:00,53766.58,53856.82,53614.52,53644.01,858.2891
2024-09-06 23:00:00,53644.0,53969.99,53611.1,53962.97,697.62
2024-09-07 00:00:00,53962.97,54095.65,53891.51,53914.0,800.0568
2024-09-07 01:00:00,53914.0,54000.11,53745.54,53813.37,690.46871
2024-09-07 02:00:00,53813.37,53945.42,53756.56,53802.0,418.47169
2024-09-07 03:00:00,53802.0,53873.81,53791.42,53818.91,374.19346
2024-09-07 04:00:00,53818.92,54061.1,53814.0,54060.59,413.16824
2024-09-07 05:00:00,54060.59,54381.1,54007.67,54185.01,1125.35224
2024-09-07 06:00:00,54185.01,54379.0,54028.22,54320.23,1117.41166
2024-09-07 07:00:00,54320.23,54405.37,54183.31,54286.0,1554.89451
2024-09-07 08:00:00,54286.0,54393.48,54189.6,54370.99,795.8633
2024-09-07 09:00:00,54371.0,54419.38,54168.23,54251.11,528.55394
2024-09-07 10:00:00,54251.11,54454.8,54247.0,54346.01,489.08196
2024-09-07 11:00:00,54346.01,54492.98,54264.54,54326.0,476.36642
2024-09-07 12:00:00,54326.01,54663.0,54326.0,54578.71,562.26084
2024-09-07 13:00:00,54578.72,54665.94,54404.0,54546.99,686.74052
2024-09-07 14:00:00,54547.0,54691.1,54488.41,54632.17,529.51042
2024-09-07 15:00:00,54632.17,54829.0,54600.0,54780.0,732.36309
2024-09-07 16:00:00,54780.0,54850.0,54434.84,54465.97,810.17573
2024-09-07 17:00:00,54465.97,54535.72,54000.0,54134.0,976.36036
2024-09-07 18:00:00,54134.0,54396.88,54037.0,54291.1,814.89276
2024-09-07 19:00:00,54291.1,54457.82,54231.1,54404.01,536.34811
2024-09-07 20:00:00,54404.01,54437.97,54166.0,54166.01,392.25408
2024-09-07 21:00:00,54166.01,54188.0,53867.0,53926.99,874.49354
2024-09-07 22:00:00,53927.0,54082.89,53868.0,53954.0,364.405
2024-09-07 23:00:00,53954.0,54196.64,53814.01,54160.86,630.36036
2024-09-08 00:00:00,54160.86,54190.17,53964.0,54137.5,497.48026
2024-09-08 01:00:00,54137.5,54365.44,54136.0,54275.0,423.04988
2024-09-08 02:00:00,54274.99,54509.0,54274.99,54337.43,668.68659
2024-09-08 03:00:00,54337.44,54405.01,54266.88,54402.99,390.28341
2024-09-08 04:00:00,54402.98,54575.0,54371.1,54491.99,374.73132
2024-09-08 05:00:00,54492.0,54518.75,54327.52,54344.01,365.61789
2024-09-08 06:00:00,54344.01,54419.99,54261.1,54292.01,445.26758
2024-09-08 07:00:00,54292.01,54525.0,54292.0,54436.25,536.61685
2024-09-08 08:00:00,54436.25,54500.01,54356.0,54480.0,304.76109
2024-09-08 09:00:00,54480.0,54722.85,54456.01,54456.02,793.52683
2024-09-08 10:00:00,54456.02,54643.2,54440.0,54608.01,375.0885
2024-09-08 11:00:00,54608.01,54669.6,54517.39,54556.08,292.35522
2024-09-08 12:00:00,54556.08,54567.0,54095.52,54194.7,792.46432
2024-09-08 13:00:00,54194.71,54399.0,54072.01,54399.0,630.64238
2024-09-08 14:00:00,54398.99,54444.0,54041.61,54149.5,632.85213
2024-09-08 15:00:00,54149.51,54189.99,53640.0,53687.0,1444.45724
2024-09-08 16:00:00,53686.99,54024.56,53629.01,53907.18,781.00754
2024-09-08 17:00:00,53907.18,54519.3,53907.17,54510.01,810.89877
2024-09-08 18:00:00,54510.0,54531.1,54277.0,54412.01,433.05093
2024-09-08 19:00:00,54412.01,54475.0,54317.0,54337.01,264.25083
2024-09-08 20:00:00,54337.02,54384.0,54184.0,54379.02,364.27157
2024-09-08 21:00:00,54379.01,54619.84,54299.89,54464.0,663.0701
2024-09-08 22:00:00,54463.99,55318.0,54367.5,54530.0,2894.91447
2024-09-08 23:00:00,54530.0,54975.0,54424.75,54869.95,1094.80209
2024-09-09 00:00:00,54869.95,55210.0,54688.69,55045.0,1414.80055
2024-09-09 01:00:00,55045.01,55370.23,54901.1,55103.99,1831.55993
2024-09-09 02:00:00,55104.0,55137.0,54851.1,55113.0,623.14252
2024-09-09 03:00:00,55113.01,55215.74,54764.68,55115.0,1030.08827
2024-09-09 04:00:00,55115.0,55150.0,54849.64,54849.65,1034.90046
2024-09-09 05:00:00,54849.65,54935.39,54591.96,54668.0,745.99128
2024-09-09 06:00:00,54668.0,54971.1,54644.01,54898.0,593.88858
2024-09-09 07:00:00,54898.0,55010.87,54730.0,54974.01,716.38164
2024-09-09 08:00:00,54974.01,55341.78,54960.0,55244.0,1100.18154
2024-09-09 09:00:00,55244.0,55555.0,55102.0,55152.0,988.10681
2024-09-09 10:00:00,55152.0,55457.51,55100.0,55364.0,816.93047
2024-09-09 11:00:00,55364.0,55386.0,55159.91,55264.87,523.95744
2024-09-09 12:00:00,55264.87,55356.0,54965.71,55341.1,801.65503
2024-09-09 13:00:00,55341.1,55799.0,55252.0,55686.92,1851.55425
2024-09-09 14:00:00,55686.93,55750.0,54804.0,54840.01,2380.62272
2024-09-09 15:00:00,54840.0,55470.0,54828.0,55386.0,1508.65033
2024-09-09 16:00:00,55385.99,56525.14,55348.54,56430.11,3509.02955
2024-09-09 17:00:00,56430.11,56775.24,56339.51,56514.0,1860.60515
2024-09-09 18:00:00,56514.0,56650.0,56264.0,56530.0,1814.74824
2024-09-09 19:00:00,56529.99,57177.0,56482.0,57089.54,1869.53558
2024-09-09 20:00:00,57089.53,57128.0,56810.0,57007.98,788.17451
2024-09-09 21:00:00,57007.98,58088.0,57002.93,57454.27,2977.36994
2024-09-09 22:00:00,57454.27,57620.0,57184.32,57216.0,786.5597
2024-09-09 23:00:00,57216.01,57265.13,56998.19,57042.0,816.08288
2024-09-10 00:00:00,57042.01,57065.34,56624.5,56982.01,1449.2909
2024-09-10 01:00:00,56982.01,57050.72,56709.16,56900.0,849.86814
2024-09-10 02:00:00,56900.0,56911.09,56635.8,56775.28,612.49789
2024-09-10 03:00:00,56775.27,56802.0,56522.86,56524.74,677.60914
2024-09-10 04:00:00,56524.74,56739.4,56386.4,56609.99,816.27974
2024-09-10 05:00:00,56610.0,56966.0,56591.1,56945.45,611.35477
2024-09-10 06:00:00,56945.45,56945.45,56771.1,56825.99,466.45247
2024-09-10 07:00:00,56826.0,57290.0,56773.43,57218.57,1075.89816
2024-09-10 08:00:00,57218.56,57378.0,56990.0,57046.99,1189.37056
2024-09-10 09:00:00,57046.99,57273.52,56878.65,57086.01,1085.49639
2024-09-10 10:00:00,57086.01,57184.22,56947.13,57170.0,558.15752
2024-09-10 11:00:00,57170.0,57260.0,57018.0,57228.0,690.71799
2024-09-10 12:00:00,57228.01,57468.98,57162.0,57203.19,870.91615
2024-09-10 13:00:00,57203.2,57204.0,56630.56,56741.09,1992.90587
2024-09-10 14:00:00,56741.1,57165.99,56502.31,56941.09,1919.8283
2024-09-10 15:00:00,56941.09,57210.0,56596.0,56596.0,1353.37693
2024-09-10 16:00:00,56596.01,56945.94,56566.0,56819.6,788.17727
2024-09-10 17:00:00,56819.59,57380.0,56795.05,57175.96,1100.35899
2024-09-10 18:00:00,57175.96,57978.41,57175.96,57581.99,1752.37098
2024-09-10 19:00:00,57581.99,58044.36,57334.01,57952.01,1395.59965
2024-09-10 20:00:00,57952.01,57975.99,57545.02,57567.89,763.18706
2024-09-10 21:00:00,57567.89,57754.0,57455.72,57507.99,537.1853
2024-09-10 22:00:00,57508.0,57677.64,57453.0,57615.85,374.58263
2024-09-10 23:00:00,57615.86,57870.0,57581.05,57635.99,695.29846
2024-09-11 00:00:00,57635.99,57687.71,57438.34,57640.5,455.1012
2024-09-11 01:00:00,57640.51,57750.0,56681.32,56717.99,2058.25846
2024-09-11 02:00:00,56717.99,57180.98,56696.93,56921.1,1296.56648
2024-09-11 03:00:00,56921.11,56971.1,56688.4,56819.55,825.15952
2024-09-11 04:00:00,56819.56,56819.56,56252.0,56530.5,1669.117
2024-09-11 05:00:00,56530.51,56539.99,56100.0,56244.0,925.68105
2024-09-11 06:00:00,56244.0,56578.0,56174.0,56460.0,842.41486
2024-09-11 07:00:00,56460.0,56783.1,56460.0,56712.0,923.92737
2024-09-11 08:00:00,56712.01,56716.13,56325.7,56398.0,771.50692
2024-09-11 09:00:00,56398.01,56741.24,56381.67,56677.99,797.07803
2024-09-11 10:00:00,56678.0,56700.0,56328.26,56510.0,1570.34775
2024-09-11 11:00:00,56510.0,56895.82,56507.39,56797.99,1155.69961
2024-09-11 12:00:00,56798.0,56915.66,56279.42,56748.01,2511.69575
2024-09-11 13:00:00,56748.0,57166.66,55710.7,55740.0,3577.27957
2024-09-11 14:00:00,55740.01,56024.0,55545.19,55974.0,2432.24783
2024-09-11 15:00:00,55974.0,57003.99,55852.0,56701.23,2304.21875
2024-09-11 16:00:00,56701.22,57514.47,56646.0,57312.0,2083.08795
2024-09-11 17:00:00,57311.99,57868.47,57254.0,57694.0,2295.97581
2024-09-11 18:00:00,57694.0,57981.71,57377.5,57500.0,2079.80815
2024-09-11 19:00:00,57499.99,57776.32,57325.38,57585.5,853.90969
2024-09-11 20:00:00,57585.5,57676.83,57438.0,57486.0,457.00677
2024-09-11 21:00:00,57486.01,57558.0,57252.0,57352.0,369.41938
2024-09-11 22:00:00,57352.0,57468.0,57211.1,57467.99,413.3949
2024-09-11 23:00:00,57468.0,57508.0,57310.97,57338.0,357.66477
2024-09-12 00:00:00,57338.0,57907.9,57324.0,57626.01,1283.19916
2024-09-12 01:00:00,57626.01,58275.0,57597.8,58137.74,1210.69319
2024-09-12 02:00:00,58137.74,58470.01,57827.61,57946.28,1728.57135
2024-09-12 03:00:00,57946.29,58335.53,57946.28,58232.72,702.63656
